id;nome;email;telefone;data_nascimento;cidade;estado;cep;renda_mensal;data_compra_mais_recente;valor_compra_mais_recente;ativo;categoria_cliente
661;Felipe Mendes;felipemendes@empresa.com.br;(86) 95986-7326;07/23/1967;Salvador;PR;82833-438;600;27-06-2024;600;Não;Gold
662;Karen Nogueira;karennogueira@empresa.com.br; (61) 99681-6259 ;20/04/1957;Goiânia;PR;96257098;R$600,00;21/03/2025;R$ 600,00;Sim;Bronze
663;Henrique Yamamoto;henriqueyamamoto@empresa.com.br; (83) 90595-9572 ;1999-01-02;Florianópolis;CE;91112-712;600.00;02-02-2025;R$ 600,00;Sim;Platinum
664;Henrique Uchoa;henriqueuchoa@empresa.com.br;(41 ) 99873-2502;22-02-2002;Belém;PR;83966600; 600,00 ;07/05/2024; 600,00 ;Sim;Silver
665;João Silva;  joaosilva@outlook.com  ; (84) 99195-8606 ;18 Mar 1998;Campinas;RS;91388-436; 600,00 ;2024-04-01;R$600,00;No;Platinum
666;Lucas Klein;;55 67 992577989;04/28/1957;Maringá;SP;92155-607; 600,00 ;2024-08-16;600;No;Bronze
667;Otávio Nogueira;otavionogueira@yahoo.com.br;55 71 985936495;23-08-1974;Manaus;PE;88434804;600.00;26-10-2024;600;No;Gold
668;Sônia Hernandez;soniahernandez@hotmail.com;55 85 946704709; 1958-02-09 ;Campinas;BA;99839-740; 600,00 ;02-12-2024;600.00;1;Silver
669;Yasmin Queiroz;yasminqueiroz@outlook.com;(85 ) 92114-2002;11-07-1991;Londrina;CE;99189-135;600;2025-02-26;600;FALSE;Platinum
670;Nátaly Jardim;natalyjardim@gmail.com;  (11) 92317-6828  ;12/17/1976;Belo Horizonte;CE;95445986;600;05/02/2025;R$600,00;FALSE;Gold
671;Gabriela Cardoso;gabrielacardoso@outlook.com;  (83) 96355-4625  ;03 Feb 1962;  Goiânia  ;MG;90158-468;600;18/05/2024;600.00;No;Silver
672;Vitória Oliveira;vitoriaoliveira@yahoo.com.br;(83) 98851-1459;03/22/1979;Belém;RJ;94357-910; 600,00 ;05-06-2024;600;Não;Platinum
673;Karen Barbosa;karenbarbosa@empresa.com.br; (51) 92653-5592 ;1963-01-14;Florianópolis;SC;84466016;600.00;05-06-2024;600.00;No;Bronze
674;Henrique Almeida;henriquealmeida@outlook.com;41970088475;09/12/1999;Curitiba;PE;89109-657;600.00;18/11/2024;R$600,00;Sim;Silver
675;Sônia Ribeiro;soniaribeiro278@yahoo.com.br;55 47 907643081;25 Feb 1953;Rio de Janeiro;DF;81707-902; 600,00 ;16-06-2024;R$ 600,00;Yes;Gold
676;Vitória Ribeiro;vitoriaribeiro@gmail.com;   (86) 95261-5267   ;05/27/2002;Florianópolis;PR;91124-517;R$600,00;27/03/2025;600;0;Silver
677;Sônia Zanetti;soniazanetti@yahoo.com.br; (91) 92415-5053 ;1953-12-12;Recife;DF;96826-042;R$ 600,00;18/02/2024;600.00;   sim   ;Platinum
678;Tiago Barbosa;tiagobarbosa845@gmail.com;  21936953474  ;25 Oct 1954;Salvador;RJ;88340-255; 600,00 ;28/06/2024;600;0;Platinum
679;Eduarda Duarte;eduardaduarte@yahoo.com.br;;23/09/1984;Recife;RS;80384-277;600;2025-06-15;600;   sim   ;Gold
680;Yasmin Queiroz;yasminqueiroz@gmail.com;55 85 981405216;17-08-1998;Florianópolis;PA;95537-326;600.00;01/10/2024;600.00;0;Platinum
681;Mariana Lima;marianalima@hotmail.com;  (51) 92472-5683  ;05/02/1973;Campinas;RJ;93389-176; 600,00 ;22/03/2025;600;0;Silver
682;Mariana Cardoso;marianacardoso685@outlook.com;  (41 ) 93187-4354  ;02/02/1959;  São Paulo  ;AM;85665800; 600,00 ;26/03/2024;600.00;Yes;Bronze
683;Lucas Ribeiro;lucasribeiro@yahoo.com.br;  55 71 901382703  ;01-10-1972;Belém;BA;98678-950;R$ 600,00;01/01/2024;R$600,00;1;Silver
684;Karen Queiroz;karenqueiroz@yahoo.com.br;  (71 ) 91945-8132  ;1984-02-16;Manaus;SP;82095-046; 600,00 ;16/07/2024;600.00;Sim;Gold
685;Xavier Pereira;  xavierpereira@empresa.com.br  ; (86) 97315-3513 ;1991-02-01;Salvador;BA;94155-432;R$ 600,00;16/07/2025;600.00;Sim;Silver
686;Lucas Gonçalves;lucasgoncalves@empresa.com.br;  (41 ) 90063-6271  ;04-03-1945;Florianópolis;BA;81954-461;600.00;2024-06-14; 600,00 ;Yes;Bronze
687;Henrique Hernandez;henriquehernandez@empresa.com.br; (83) 93339-4514 ;1981-02-09;Rio de Janeiro;PA;83560-000;R$ 600,00;17/04/2024; 600,00 ;1;Gold
688;Henrique Watanabe;henriquewatanabe@gmail.com; (62) 95723-4061 ;08 Apr 1988;Rio de Janeiro;SC;80205-650;R$ 600,00;2024-02-14;R$600,00;FALSE;Silver
689;Yasmin Cardoso;  yasmincardoso@yahoo.com.br  ;55 91 918136772;27/12/1960;Fortaleza;RS;92079-712;600;03-06-2024;R$600,00;1;Platinum
690;  Sônia Duarte  ;soniaduarte@yahoo.com.br;+5551956266343;03/31/1957;Campinas;PR;84676-783;R$600,00;2024-01-24;600;TRUE;Platinum
691;Sônia Teixeira;soniateixeira@gmail.com;55 71 981595176;07/28/1999;Manaus;SP;89469-859; 600,00 ;2024-04-25;600.00;0;Silver
692;  Zuleica Ribeiro  ;  zuleicaribeiro@yahoo.com.br  ;;12/08/1955;Joinville;PR;93114-296;600;2024-05-22;600.00;Sim;Platinum
693;Iara Lima;; (61) 90674-6404 ;07/05/1954;Fortaleza;GO;92142937;R$600,00;30/08/2024;600;Yes;Platinum
694;  Vitória Mendes  ;vitoriamendes@empresa.com.br;(81) 96347-5796;04/08/1985;Recife;BA;97393483;600;06-05-2025;R$600,00;Sim;Bronze
695;Gabriela Nogueira;gabrielanogueira@gmail,com; (67) 92154-1708 ;16-10-1959;Belém;BA;90603-932;R$600,00;21/01/2025;600;Yes;Bronze
696;Yasmin Ferreira;yasminferreira242@hotmail.com;71972021481;07-06-2006;Londrina;RS;85594-098; 600,00 ;16-08-2024;600;1;Gold
697;Carla Esteves;carlaesteves@outlook.com;   (21) 90054-5081   ;2002-06-05;Florianópolis;SP;88870-548;R$600,00;2025-04-19;600.00;Yes;Platinum
698;Karen Ribeiro;karenribeiro@hotmail.com;(81) 92292-6122;01/04/1985;Joinville;SC;90109613; 600,00 ;23-02-2024;R$ 600,00;Sim;Gold
699;Ulisses Gonçalves;ulissesgoncalves@hotmail.com;(71) 91837-8557;28-04-1968;Manaus;AM;96001-522;R$600,00;27/07/2024;600.00;FALSE;Silver
700;Zuleica Cardoso;zuleicacardoso@hotmail.com;55 51 969971613;14 Aug 1960;Florianópolis;BA;86027-323;R$ 600,00;20/07/2024;600;TRUE;Platinum
701;Vitória Gonçalves;vitoriagoncalves@hotmail.com;41983862759;11 Nov 1952;Londrina;RS;90170-229;R$600,00;22/01/2025;R$600,00;1;Bronze
702;Ulisses Zanetti;ulisseszanetti@outlook.com;(11) 90605-2837;28-12-1965;Belém;AM;89420-174;R$ 600,00;28-03-2024; 600,00 ;1;Gold
703;Tiago Yamamoto;tiagoyamamoto@empresa.com.br;92960779032;21/02/1998;Goiânia;RJ;84510-306; 600,00 ;2024-03-14;R$ 600,00;0;Bronze
704;Otávio Almeida;otavioalmeida@empresa.com.br;+5579916205356;1952-06-12;Florianópolis;PE;94234-869; 600,00 ;31/01/2024;R$ 600,00;   sim   ;Gold
705;Rafael Cardoso;  rafaelcardoso@outlook.com  ; (51) 91726-8295 ;1997-07-02;Goiânia;BA;95226-984;R$600,00;17/01/2025;R$600,00;FALSE;Bronze
706;Ana Xavier;  anaxavier@gmail.com  ;55 62 987263058; 01 Nov 1966 ;  Manaus  ;SC;97531816;600;01-03-2024;R$ 600,00;   sim   ;Gold
707;Eduarda Jardim;eduardajardim@yahoo.com.br; (91) 98129-4369 ;09/22/1990;Porto Alegre;SP;81977721;600.00;08/09/2024;600;FALSE;Silver
708;Nátaly Cardoso;;55 83 961534922;29-01-1979;Florianópolis;DF;95451497;R$ 600,00;13-02-2024;R$ 600,00;Yes;Silver
709;Ulisses Mendes;ulissesmendes@outlook.com;(83) 94176-5201;1974-01-03;  Campinas  ;SP;92232986;-;2024-11-02;R$600,00;TRUE;Bronze
710;Gabriela Almeida;gabrielaalmeida@yahoo.com.br;(91 ) 91678-5313;09-02-1998;Salvador;BA;93709-507; 600,00 ;23-01-2024;600.00;1;Bronze
711;Wagner Almeida;wagneralmeida@hotmail.com;91974435417;27 Mar 1993;  Goiânia  ;GO;86440-021;600.00;17/05/2025;600;0;Gold
712;Diego Yamamoto;  diegoyamamoto@outlook.com  ;55 71 934129255;27-06-2003;Joinville;BA;93261-290;R$600,00;15-08-2024;R$600,00;No;Silver
713;Tiago Almeida;;  55 84 903794052  ;03/07/1968;Porto Alegre;DF;91668-461;600.00;23/06/2024;R$ 600,00;Não;Bronze
714;Wagner Pereira;wagnerpereira@outlook.com;(62) 99024-2233;11/09/1969;  Manaus  ;PA;84948-762;600.00;29-01-2024;600.00;   sim   ;Platinum
715;Lucas Cardoso;  lucascardoso@outlook.com  ;  (61) 92824-7868  ;22/09/1983;  São Paulo  ;RS;84892-559;R$600,00;08/08/2024; 600,00 ;0;Bronze
716;Bruno Barbosa;brunobarbosa@hotmail.com;+5531993596904;30/01/1973;  Curitiba  ;CE;98451988;R$600,00;21/05/2025; 600,00 ;Yes;Gold
717;Yasmin Barbosa;yasminbarbosa@hotmail.com;(83 ) 99279-1675;06/10/1955;Rio de Janeiro;CE;83665507;600.00;2024-09-16;600.00;TRUE;Platinum
718;Ana Oliveira;  anaoliveira@hotmail.com  ;+5562949405802;1975-09-18;  Porto Alegre  ;PE;80557-597;R$ 600,00;2025-08-24;600.00;Não;Silver
719;  Mariana Teixeira  ;marianateixeira@hotmail.com;   (62) 92138-8705   ;2005-10-01;Maringá;RS;83668391; 600,00 ;19-12-2024;R$ 600,00;FALSE;Gold
720;Rafael Silva;rafaelsilva@gmail.com; (71) 99939-9779 ;10 Mar 1964;Campinas;BA;90222-467;R$600,00;01/03/2024;600.00;   sim   ;Gold
721;  Carla Silva  ;carlasilva@gmail.com;  (31) 97162-5927  ;1999-07-17;Joinville;DF;96707-447;600.00;29/11/2024;R$600,00;TRUE;Gold
722;Quésia Nogueira;  quesianogueira@yahoo.com.br  ;(31 ) 92727-4265; 1963-09-04 ;Porto Alegre;SC;88148-812;600;22/01/2024;R$ 600,00;   sim   ;Platinum
723;Ana Almeida;  anaalmeida@empresa.com.br  ;  (67) 91951-7655  ;17 Jun 1957;Rio de Janeiro;DF;81465397;600.00;12-04-2025;600.00;   sim   ;Platinum
724;Carla Ribeiro;carlaribeiro24@outlook.com;+5591945434590;08/16/1953;Belo Horizonte;MG;88491-337;R$600,00;21/11/2024;R$ 600,00;   sim   ;Gold
725;Gabriela Uchoa;gabrielauchoa@gmail.com;(67) 96764-7735;06/04/1970;Brasília;AM;84858733; 600,00 ;2024-10-06;600;1;Platinum
726;Zuleica Esteves;zuleicaesteves@empresa.com.br; (47) 93645-9410 ;01/09/1948;Manaus;RJ;84454-478;R$600,00;2024-03-12;600.00;TRUE;Gold
727;Henrique Lima;henriquelima@gmail,com;(92) 92285-6439; 01/15/1976 ;Campinas;PA;95225616;600.00;11/02/2025;600;Sim;Bronze
728;Rafael Hernandez;rafaelhernandez@yahoo.com.br;55 51 932853083;02-10-2003;  Campinas  ;SP;94261-769;600.00;18/01/2025;R$ 600,00;0;Platinum
729;Iara Jardim;iarajardim@gmail.com;+5547972057864;27-11-1952;Manaus;PR;96115865;R$ 600,00;2025-01-09; 600,00 ;No;Gold
730;Nátaly Ribeiro;  natalyribeiro@outlook.com  ; (85) 93002-7459 ;10 Sep 2007;Joinville;PE;93394-872;R$600,00;2024-05-13;600;Não;Platinum
731;Otávio Cardoso;  otaviocardoso@empresa.com.br  ;84917839360;06-02-1973;Londrina;RJ;92399560;600.00;10/11/2024;600.00;TRUE;Platinum
732;Iara Teixeira;iarateixeira@outlook.com;11965485528;07/19/1962;Rio de Janeiro;SP;80082-877; 600,00 ;27/06/2025;R$600,00;0;Silver
733;Quésia Queiroz;quesiaqueiroz@gmail.com;;22/04/1961;Curitiba;SP;82695-821;R$ 600,00;2025-01-14;R$ 600,00;No;Gold
734;Tiago Xavier;tiagoxavier@yahoo,com,br;(41) 98277-7308;09 May 1998;Recife;GO;82931-826;600.00;29-08-2025;R$ 600,00;Sim;Bronze
735;  Diego Hernandez  ;diegohernandez@yahoo.com.br;  (92 ) 96798-1746  ;07/27/1949;Brasília;RJ;97166-336;600;18-08-2025; 600,00 ;TRUE;Platinum
736;Karen Hernandez;karenhernandez945@hotmail.com;  (91 ) 97268-9562  ;25/12/1986;Porto Alegre;AM;95400-999;R$ 600,00;2024-04-18;600.00;Sim;Bronze
737;Ulisses Mendes;ulissesmendes@yahoo.com.br; (62) 90660-8330 ;29/01/1994;Belo Horizonte;PR;96400032;600.00;2025-07-16;600;FALSE;Platinum
738;Eduarda Gonçalves;eduardagoncalves@hotmail.com;55 21 962987265;23 Nov 1979;Maringá;PA;88057-591;R$600,00;31/12/2024;R$ 600,00;1;Bronze
739;Eduarda Cardoso;eduardacardoso@gmail.com; (83) 91191-1072 ;17-01-1959;Recife;PR;98936-140; 600,00 ;25-04-2024;R$ -;   sim   ;Silver
740;Diego Xavier;;;25-08-2007;Goiânia;GO;90153563; 600,00 ;07/09/2024;R$600,00;FALSE;Silver
741;Paula Nogueira;paulanogueira@hotmail.com; (84) 92003-6243 ;26/12/1993;Belém;DF;87674-606;R$ 600,00;2025-05-19;600.00;Não;Silver
742;  Mariana Uchoa  ;marianauchoa@empresa.com.br; (47) 94843-5795 ;06/09/1957;Goiânia;PE;86670-062;R$600,00;28/03/2025;R$600,00;Sim;Platinum
743;Paula Ribeiro;paularibeiro@hotmail.com;+5586952106028;24-02-1990;Florianópolis;RS;98436-176;R$ 600,00;2024-07-04;600;Sim;Silver
744;Otávio Ferreira;otavioferreira@outlook.com;(47 ) 90168-8296;09/07/1963;  Recife  ;SP;91735618;600.00;2025-02-14;600;1;Silver
745;Bruno Nogueira;brunonogueira@gmail.com;  +5583996884829  ;17-07-1945;Belém;DF;86554-591;600.00;21-06-2025;600;Yes;Platinum
746;  Iara Yamamoto  ;iarayamamoto@hotmail.com;55 21 977609195;23/02/1984;Londrina;SC;84822865;600;29/01/2024;600.00;   sim   ;Gold
747;  Gabriela Ferreira  ;gabrielaferreira@hotmail.com;41912288615;1982-12-11;Londrina;SP;83736-295;R$600,00;28/10/2024;R$ 600,00;   sim   ;Gold
748;Diego Nogueira;diegonogueira@gmail.com;;06 Feb 1969;  Curitiba  ;RS;82341-461;600.00;2024-03-03;R$600,00;   sim   ;Bronze
749;Mariana Gonçalves;;+5571995564248;31/01/1965;Maringá;RS;94196-247;R$600,00;27/03/2025; 600,00 ;TRUE;Platinum
750;Yasmin Klein;yasminklein@hotmail.com;(92 ) 95325-2781;03/02/1961;  Fortaleza  ;GO;87281-356;600.00;12-06-2024;R$600,00;Não;Platinum
751;Nátaly Watanabe;natalywatanabe@yahoo.com.br;51990595976;06 Feb 1947;Londrina;GO;80091-428; 600,00 ;01-06-2025;600;1;Gold
752;  Bruno Ribeiro  ;brunoribeiro@gmail.com;(21) 92718-4050;28-01-1970;Manaus;MG;85140-356; 600,00 ;05-02-2024;R$ 600,00;No;Silver
753;Carla Barbosa;carlabarbosa@outlook.com;21918594706;09/27/1994;São Paulo;PE;86315896; 600,00 ;01-08-2024; 600,00 ;No;Silver
754;Ana Zanetti;anazanetti@outlook.com;62920063069;11/27/1974;Rio de Janeiro;AM;87953-990;R$ 600,00;17/05/2024;R$600,00;Não;Silver
755;Felipe Cardoso;felipecardoso@yahoo.com.br; (31) 99279-4328 ;1951-10-27;Belo Horizonte;RJ;93878-875;R$600,00;16/01/2025;R$600,00;1;Silver
756;Mariana Ibrahim;marianaibrahim@hotmail.com;;01-05-1957;Florianópolis;BA;91594-707;600;19-06-2024;600;Não;Bronze
757;  Yasmin Esteves  ;  yasminesteves@gmail.com  ;  (85 ) 97948-8552  ;1956-10-12;Maringá;RJ;90529-717;600;28-05-2025;600;No;Gold
758;João Yamamoto;joaoyamamoto@yahoo,com,br;+5561934234841;21-11-1959;Campinas;SC;89009-058; 600,00 ;09-07-2025;R$ 600,00;TRUE;Platinum
759;Quésia Gonçalves;quesiagoncalves@empresa.com.br;  +5586922117627  ;06-02-1960;Joinville;CE;82626-804;600.00;09-08-2024; 600,00 ;FALSE;Gold
760;Yasmin Duarte;;;1953-02-18;Recife;RS;98668587;600.00;2024-09-08;R$ 600,00;Não;Gold
761;Felipe Watanabe;felipewatanabe941@hotmail.com; (79) 90862-6919 ;10/12/1965;Rio de Janeiro;RS;92148-781;R$ 600,00;27-03-2024;R$ 600,00;No;Silver
762;Carla Silva;; (91) 92352-8559 ;04 Dec 1949;Belém;PE;97226-730;R$ 600,00;2024-05-12;R$600,00;TRUE;Silver
763;  Iara Nogueira  ;iaranogueira@yahoo.com.br;  (61) 93247-7723  ;1957-04-24;Salvador;SP;83811-937;R$600,00;2025-02-02;600;TRUE;Gold
764;Lucas Pereira;lucaspereira@gmail.com;71929501737; 22 May 1994 ;Rio de Janeiro;SC;89823714;R$ 600,00;2024-03-29; 600,00 ;No;Silver
765;  Yasmin Ibrahim  ;yasminibrahim@yahoo.com.br; (79) 93217-9208 ;04/29/1971;Maringá;PR;98330581;600.00;2024-08-18;600;Yes;Platinum
766;Iara Cardoso;iaracardoso@gmail.com;  +5579978925389  ;09/06/1946;Salvador;DF;88580-688; 600,00 ;2024-08-13; 600,00 ;   sim   ;Bronze
767;João Hernandez;  joaohernandez@empresa.com.br  ; (83) 91349-9883 ;14 Oct 1956;Goiânia;RS;89729-903;R$600,00;17-02-2025;R$600,00;Não;Gold
768;Bruno Esteves;brunoesteves@hotmail.com;(71 ) 95480-1671;08/06/1983;  Brasília  ;MG;88749-936;600;07/02/2024;R$600,00;No;Platinum
769;  Vitória Gonçalves  ;vitoriagoncalves@yahoo.com.br;(92 ) 92222-3998; 04/17/1952 ;Campinas;CE;90783-223; 600,00 ;2025-06-08;600;   sim   ;Platinum
770;Yasmin Gonçalves;yasmingoncalves@hotmail.com;(91) 97890-7550;05-03-2005;Belém;PA;88597-663;600;22/05/2024;R$ 600,00;0;Bronze
771;Vitória Xavier;  vitoriaxavier@yahoo.com.br  ;55 31 965893668;11/28/1960;Curitiba;DF;96073-122; 600,00 ;23-03-2024; 600,00 ;   sim   ;Silver
772;Zuleica Hernandez;zuleicahernandez@yahoo.com.br;;2006-08-19;  Florianópolis  ;GO;89911-703; 600,00 ;30-03-2024; 600,00 ;No;Gold
773;Tiago Nogueira;tiagonogueira@yahoo.com.br;(92) 97195-4110;28-12-1990;Joinville;RS;95266-742;600.00;08/09/2024; 600,00 ;Yes;Bronze
774;Mariana Uchoa;marianauchoa@hotmail.com;(21 ) 91686-7219;24/06/1974;Porto Alegre;PA;81782-959; 600,00 ;04/04/2025;R$ 600,00;Não;Platinum
775;Gabriela Almeida;gabrielaalmeida@empresa,com,br; (31) 97442-3610 ;07-06-2003;Florianópolis;PE;94996-150; 600,00 ;2025-06-23;600.00;Sim;Bronze
776;Ulisses Oliveira;ulissesoliveira@gmail.com;(41) 99827-7305;12/21/1947;Londrina;RJ;81861-650;R$ 600,00;18/01/2024; 600,00 ;Não;Platinum
777;Iara Ibrahim;iaraibrahim@outlook.com;(67 ) 95472-9551;1971-06-28;Londrina;SP;99187-092;600.00;17/01/2025;R$ -;1;Bronze
778;Rafael Ibrahim;  rafaelibrahim@yahoo.com.br  ;+5583973541012;09-10-1948;Manaus;SC;97458-834;600.00;2025-03-11;600;   sim   ;Bronze
779;Mariana Watanabe;marianawatanabe@empresa.com.br;55 85 981655075;23/05/1983;Brasília;MG;89296599;600.00;19-04-2025;600.00;   sim   ;Platinum
780;  Vitória Ferreira  ;vitoriaferreira@gmail.com;55 51 927167729;01/25/1996;Curitiba;PE;99267-936;R$ 600,00;2024-07-12;R$600,00;1;Silver
781;Rafael Xavier;rafaelxavier@yahoo.com.br;;07/25/1967;Fortaleza;RJ;99644086;-;2024-04-07; 600,00 ;No;Silver
782;João Barbosa;joaobarbosa@yahoo.com.br;(31) 94996-4716;05/07/1991;Rio de Janeiro;SP;84338-033;R$ 600,00;04-06-2024;600.00;   sim   ;Platinum
783;Felipe Xavier;felipexavier636@hotmail.com;+5547909119496;09/08/1999;  Fortaleza  ;CE;98624-962;R$600,00;24-09-2024;R$600,00;1;Silver
784;Lucas Mendes;lucasmendes@gmail.com;   (11) 97349-7692   ;18-06-2003;Joinville;SC;96080263;R$600,00;2024-01-07;600.00;No;Gold
785;Vitória Teixeira;vitoriateixeira@yahoo.com.br; (61) 92778-2200 ;2004-07-03;  Goiânia  ;PE;99358-203;R$ 600,00;30-05-2024; 600,00 ;FALSE;Bronze
786;Zuleica Jardim;zuleicajardim@outlook.com;   (11) 94438-9083   ;23/11/1950;Campinas;DF;99932-073;600.00;2025-04-26;600;FALSE;Bronze
787;Lucas Cardoso;lucascardoso@hotmail.com;81912855390;28/08/1990;  Salvador  ;SP;90517-916; 600,00 ;11-07-2025;600;Não;Bronze
788;Henrique Teixeira;;55 21 946701185;29-05-1993;Curitiba;SC;85839-083;600;11-09-2024;R$ 600,00;   sim   ;Silver
789;Yasmin Xavier;yasminxavier@hotmail.com;(83 ) 94566-1344;09-08-2007;Curitiba;SC;86675-739;600.00;2025-01-26; 600,00 ;1;Silver
790;Otávio Jardim;  otaviojardim@gmail.com  ;55 84 979851697;06/09/1948;Londrina;PR;82584094; 600,00 ;04-04-2024;600.00;TRUE;Silver
791;Karen Ribeiro;karenribeiro@outlook.com;(62) 93055-2954;16-08-1946;  Brasília  ;CE;95643-974;600.00;26-04-2025;600.00;Sim;Platinum
792;Bruno Ribeiro;  brunoribeiro@hotmail.com  ;;05 Aug 1988;Belém;AM;90705-719;600;2024-05-15;R$ -;Yes;Silver
793;  Xavier Mendes  ;xaviermendes@empresa.com.br;+5592973461097;21/03/1966;Joinville;SC;81442-132;R$ 600,00;2024-09-01;R$600,00;Sim;Gold
794;Ana Teixeira;  anateixeira@gmail,com  ;(41 ) 92701-1961;13-07-1968;  Curitiba  ;RJ;99577-375;R$ 600,00;2024-07-23; 600,00 ;FALSE;Platinum
795;Bruno Teixeira;brunoteixeira@yahoo,com,br;86948376270;04-04-1970;  Porto Alegre  ;RS;98266-016; 600,00 ;18-08-2024; 600,00 ;Não;Bronze
796;Quésia Gonçalves;quesiagoncalves@outlook.com;  +5551997837078  ;1946-01-31;  Londrina  ;GO;90144-554;R$600,00;22/02/2025;R$600,00;1;Silver
797;  Nátaly Mendes  ;natalymendes@hotmail.com;81904452163;05/08/1989;  Curitiba  ;MG;98745-063;R$ 600,00;2024-02-25;R$600,00;   sim   ;Platinum
798;João Oliveira;joaooliveira@gmail.com;(81 ) 93502-2590;18/05/1996;Maringá;SC;94245-987;R$600,00;21-06-2025;R$ 600,00;   sim   ;Platinum
799;Mariana Duarte;marianaduarte@hotmail.com;55 92 975367487;09 Apr 2007;Goiânia;PR;80195-825;600.00;31-03-2024;600.00;TRUE;Silver
800;Henrique Gonçalves;henriquegoncalves@hotmail.com;47934467633;14 Sep 1959;Florianópolis;RJ;85417-449;600;2025-04-16;600.00;Yes;Gold
801;  Karen Uchoa  ;karenuchoa@hotmail.com; (67) 90002-2069 ;1971-04-27;Fortaleza;RJ;99926-009; 600,00 ;2024-10-31;600;Não;Silver
802;Iara Watanabe;iarawatanabe@yahoo.com.br;  (31) 93305-4623  ;15 Jul 1961;Brasília;MG;95317-478;600.00;03/06/2024;600.00;0;Platinum
803;Bruno Mendes;brunomendes822@outlook.com;(61) 99150-6922;02-03-1990;São Paulo;SC;89748745;600.00;21/10/2024; 600,00 ;Sim;Platinum
804;Paula Zanetti;  paulazanetti@empresa.com.br  ;(11) 97040-3619;27 Nov 2001;Fortaleza;MG;98798-458; 600,00 ;2024-09-25;600;Não;Gold
805;Gabriela Silva;gabrielasilva@empresa.com.br;67998002267;18/02/1973;Joinville;AM;89718221; 600,00 ;31/07/2024;600;1;Platinum
806;Eduarda Duarte;eduardaduarte@empresa.com.br;55 31 917096399;15 May 1961;Belém;PR;96308307;R$ 600,00;16/06/2024;R$ 600,00;No;Gold
807;Xavier Queiroz;xavierqueiroz@gmail.com;55 47 933598376;18 Jan 1951;  Londrina  ;PA;88369-589; 600,00 ;28-01-2025;600;Não;Silver
808;  Iara Mendes  ;iaramendes@outlook.com;+5583931589873;19/09/1993;Maringá;PE;93132135;R$ 600,00;2024-05-24;R$ 600,00;Não;Platinum
809;Quésia Nogueira;quesianogueira@outlook.com; (79) 95370-6873 ;13/08/1945;Florianópolis;PE;97398876;600;2025-04-02;R$ 600,00;   sim   ;Platinum
810;Karen Duarte;karenduarte@outlook.com;+5586948511080;07/11/1946;Recife;PE;94831-020; 600,00 ;2024-11-21;R$600,00;Sim;Bronze
811;Iara Esteves;  iaraesteves@empresa.com.br  ;55 79 907949856;28-01-1964;  Fortaleza  ;AM;99903-487;600;13-01-2024;R$ 600,00;1;Bronze
812;Eduarda Ibrahim;;67986281215;11/03/1971;São Paulo;SC;87299-586;R$600,00;15-01-2024;R$600,00;FALSE;Platinum
813;Bruno Esteves;brunoesteves@yahoo,com,br;(47) 90725-4821;15-09-1991;Joinville;DF;85032-041;600.00;2024-01-18;600;No;Gold
814;Nátaly Oliveira;natalyoliveira@outlook.com;(91 ) 96969-5379;27-05-1999;Florianópolis;BA;83474-584; 600,00 ;2025-06-16;600.00;   sim   ;Gold
815;Ana Xavier;anaxavier@empresa.com.br;85968818873;13 Jun 1979;  Recife  ;CE;83023-831;600.00;27/08/2025;R$ 600,00;Não;Gold
816;  João Yamamoto  ;joaoyamamoto@yahoo.com.br; (84) 98990-1383 ;27 Aug 2003;  Fortaleza  ;GO;85611-233;600.00;29-05-2025;600.00;Sim;Silver
817;Nátaly Klein;natalyklein@empresa.com.br; (92) 94596-8635 ;15-07-1989;  Salvador  ;DF;94825-766;R$600,00;30-08-2025;R$600,00;Não;Bronze
818;Bruno Ribeiro;brunoribeiro@outlook.com;55 83 927467635;11/02/1992;Salvador;CE;82597-154;R$600,00;18-01-2024;600.00;0;Platinum
819;  Vitória Teixeira  ;vitoriateixeira@outlook.com;55 41 925349847;19 Aug 1945;Belo Horizonte;RJ;99206-135;R$ 600,00;07/02/2024;R$600,00;Sim;Platinum
820;Henrique Hernandez;henriquehernandez@empresa.com.br;(85 ) 90757-4974;02/14/1982;Campinas;CE;94617-013; 600,00 ;18/08/2024; 600,00 ;FALSE;Gold
821;  Vitória Gonçalves  ;vitoriagoncalves865@outlook.com;+5585905366856;27-07-1969;Joinville;AM;83429995;600.00;2024-11-14; 600,00 ;   sim   ;Silver
822;Wagner Duarte;wagnerduarte@hotmail.com;   (61) 96563-9777   ;13/09/1951;Brasília;DF;84657-237; 600,00 ;2025-03-24; 600,00 ;0;Bronze
823;João Ibrahim;joaoibrahim@yahoo.com.br;62969348000;1988-01-16;Rio de Janeiro;RJ;91634-596; 600,00 ;02-06-2025;600;No;Bronze
824;Vitória Esteves;vitoriaesteves@hotmail.com;55 61 906183239;1965-05-06;Belém;GO;98022-355;600;2024-04-02;600.00;FALSE;Bronze
825;Otávio Gonçalves;otaviogoncalves@yahoo.com.br;55 41 956586844;24 Apr 1955;Rio de Janeiro;CE;85425-078;600;2024-01-04; 600,00 ;Sim;Silver
826;João Duarte;joaoduarte@outlook.com;55 21 996795180;1998-01-24;Londrina;RS;80939831;R$ 600,00;22-10-2024;600.00;No;Silver
