id,nome,email,telefone,data_nascimento,cidade,estado,cep,renda_mensal,data_compra_mais_recente,valor_compra_mais_recente,ativo,categoria_cliente
719,Mariana Teixeira,marianateixeira@hotmail.com,62921388705,01/10/2005,Maringa,RS,83668391,"600,00",19/12/2024,"600,00",NAO,Gold
720,Rafael Silva,rafaelsilva@gmail.com,71999399779,10/03/1964,Campinas,BA,90222467,"600,00",01/03/2024,"600,00",SIM,Gold
721,Carla Silva,carlasilva@gmail.com,31971625927,17/07/1999,Joinville,DF,96707447,"600,00",29/11/2024,"600,00",SIM,Gold
722,Quesia Nogueira,quesianogueira@yahoo.com.br,31927274265,04/09/1963,Porto Alegre,SC,88148812,"600,00",22/01/2024,"600,00",SIM,Platinum
723,Ana Almeida,anaalmeida@empresa.com.br,67919517655,17/06/1957,Rio de Janeiro,DF,81465397,"600,00",12/04/2025,"600,00",SIM,Platinum
724,Carla Ribeiro,carlaribeiro24@outlook.com,91945434590,08/16/1953,Belo Horizonte,MG,88491337,"600,00",21/11/2024,"600,00",SIM,Gold
725,Gabriela Uchoa,gabrielauchoa@gmail.com,67967647735,06/04/1970,Brasilia,AM,84858733,"600,00",06/10/2024,"600,00",SIM,Platinum
726,Zuleica Esteves,zuleicaesteves@empresa.com.br,47936459410,01/09/1948,Manaus,RJ,84454478,"600,00",12/03/2024,"600,00",SIM,Gold
727,Henrique Lima,"henriquelima@gmail,com",92922856439,01/15/1976,Campinas,PA,95225616,"600,00",11/02/2025,"600,00",SIM,Bronze
728,Rafael Hernandez,rafaelhernandez@yahoo.com.br,51932853083,02/10/2003,  Campinas  ,SP,94261769,"600,00",18/01/2025,"600,00",NAO,Platinum
729,Iara Jardim,iarajardim@gmail.com,47972057864,27/11/1952,Manaus,PR,96115865,"600,00",09/01/2025,"600,00",NAO,Gold
730,Nataly Ribeiro,natalyribeiro@outlook.com,85930027459,10/09/2007,Joinville,PE,93394872,"600,00",13/05/2024,"600,00",NAO,Platinum
731,Otavio Cardoso,otaviocardoso@empresa.com.br,84917839360,06/02/1973,Londrina,RJ,92399560,"600,00",10/11/2024,"600,00",SIM,Platinum
732,Iara Teixeira,iarateixeira@outlook.com,11965485528,07/19/1962,Rio de Janeiro,SP,80082877,"600,00",27/06/2025,"600,00",NAO,Silver
733,Quesia Queiroz,quesiaqueiroz@gmail.com,nan,22/04/1961,Curitiba,SP,82695821,"600,00",14/01/2025,"600,00",NAO,Gold
734,Tiago Xavier,"tiagoxavier@yahoo,com,br",41982777308,09May1998,Recife,GO,82931826,"600,00",29/08/2025,"600,00",SIM,Bronze
735,Diego Hernandez,diegohernandez@yahoo.com.br,92967981746,07/27/1949,Brasilia,RJ,97166336,"600,00",18/08/2025,"600,00",SIM,Platinum
736,Karen Hernandez,karenhernandez945@hotmail.com,91972689562,25/12/1986,Porto Alegre,AM,95400999,"600,00",18/04/2024,"600,00",SIM,Bronze
737,Ulisses Mendes,ulissesmendes@yahoo.com.br,62906608330,29/01/1994,Belo Horizonte,PR,96400032,"600,00",16/07/2025,"600,00",NAO,Platinum
738,Eduarda Goncalves,eduardagoncalves@hotmail.com,21962987265,23/11/1979,Maringa,PA,88057591,"600,00",31/12/2024,"600,00",SIM,Bronze
739,Eduarda Cardoso,eduardacardoso@gmail.com,83911911072,17/01/1959,Recife,PR,98936140,"600,00",25/04/2024,nan,SIM,Silver
740,Diego Xavier,,nan,25/08/2007,Goiania,GO,90153563,"600,00",07/09/2024,"600,00",NAO,Silver
741,Paula Nogueira,paulanogueira@hotmail.com,84920036243,26/12/1993,Belem,DF,87674606,"600,00",19/05/2025,"600,00",NAO,Silver
742,Mariana Uchoa,marianauchoa@empresa.com.br,47948435795,06/09/1957,Goiania,PE,86670062,"600,00",28/03/2025,"600,00",SIM,Platinum
743,Paula Ribeiro,paularibeiro@hotmail.com,86952106028,24/02/1990,Florianopolis,RS,98436176,"600,00",04/07/2024,"600,00",SIM,Silver
744,Otavio Ferreira,otavioferreira@outlook.com,47901688296,09/07/1963,  Recife  ,SP,91735618,"600,00",14/02/2025,"600,00",SIM,Silver
745,Bruno Nogueira,brunonogueira@gmail.com,83996884829,17/07/1945,Belem,DF,86554591,"600,00",21/06/2025,"600,00",SIM,Platinum
746,Iara Yamamoto,iarayamamoto@hotmail.com,21977609195,23/02/1984,Londrina,SC,84822865,"600,00",29/01/2024,"600,00",SIM,Gold
747,Gabriela Ferreira,gabrielaferreira@hotmail.com,41912288615,11/12/1982,Londrina,SP,83736295,"600,00",28/10/2024,"600,00",SIM,Gold
748,Diego Nogueira,diegonogueira@gmail.com,nan,06Feb1969,  Curitiba  ,RS,82341461,"600,00",03/03/2024,"600,00",SIM,Bronze
749,Mariana Goncalves,,71995564248,31/01/1965,Maringa,RS,94196247,"600,00",27/03/2025,"600,00",SIM,Platinum
750,Yasmin Klein,yasminklein@hotmail.com,92953252781,03/02/1961,  Fortaleza  ,GO,87281356,"600,00",12/06/2024,"600,00",NAO,Platinum
751,Nataly Watanabe,natalywatanabe@yahoo.com.br,51990595976,06Feb1947,Londrina,GO,80091428,"600,00",01/06/2025,"600,00",SIM,Gold
752,Bruno Ribeiro,brunoribeiro@gmail.com,21927184050,28/01/1970,Manaus,MG,85140356,"600,00",05/02/2024,"600,00",NAO,Silver
753,Carla Barbosa,carlabarbosa@outlook.com,21918594706,09/27/1994,Sao Paulo,PE,86315896,"600,00",01/08/2024,"600,00",NAO,Silver
754,Ana Zanetti,anazanetti@outlook.com,62920063069,11/27/1974,Rio de Janeiro,AM,87953990,"600,00",17/05/2024,"600,00",NAO,Silver
755,Felipe Cardoso,felipecardoso@yahoo.com.br,31992794328,27/10/1951,Belo Horizonte,RJ,93878875,"600,00",16/01/2025,"600,00",SIM,Silver
756,Mariana Ibrahim,marianaibrahim@hotmail.com,nan,01/05/1957,Florianopolis,BA,91594707,"600,00",19/06/2024,"600,00",NAO,Bronze
757,Yasmin Esteves,yasminesteves@gmail.com,85979488552,12/10/1956,Maringa,RJ,90529717,"600,00",28/05/2025,"600,00",NAO,Gold
758,Joao Yamamoto,"joaoyamamoto@yahoo,com,br",61934234841,21/11/1959,Campinas,SC,89009058,"600,00",09/07/2025,"600,00",SIM,Platinum
759,Quesia Goncalves,quesiagoncalves@empresa.com.br,86922117627,06/02/1960,Joinville,CE,82626804,"600,00",09/08/2024,"600,00",NAO,Gold
760,Yasmin Duarte,,nan,18/02/1953,Recife,RS,98668587,"600,00",08/09/2024,"600,00",NAO,Gold
761,Felipe Watanabe,felipewatanabe941@hotmail.com,79908626919,10/12/1965,Rio de Janeiro,RS,92148781,"600,00",27/03/2024,"600,00",NAO,Silver
762,Carla Silva,,91923528559,04/12/1949,Belem,PE,97226730,"600,00",12/05/2024,"600,00",SIM,Silver
763,Iara Nogueira,iaranogueira@yahoo.com.br,61932477723,24/04/1957,Salvador,SP,83811937,"600,00",02/02/2025,"600,00",SIM,Gold
764,Lucas Pereira,lucaspereira@gmail.com,71929501737,22May1994,Rio de Janeiro,SC,89823714,"600,00",29/03/2024,"600,00",NAO,Silver
765,Yasmin Ibrahim,yasminibrahim@yahoo.com.br,79932179208,04/29/1971,Maringa,PR,98330581,"600,00",18/08/2024,"600,00",SIM,Platinum
766,Iara Cardoso,iaracardoso@gmail.com,79978925389,09/06/1946,Salvador,DF,88580688,"600,00",13/08/2024,"600,00",SIM,Bronze
767,Joao Hernandez,joaohernandez@empresa.com.br,83913499883,14/10/1956,Goiania,RS,89729903,"600,00",17/02/2025,"600,00",NAO,Gold
768,Bruno Esteves,brunoesteves@hotmail.com,71954801671,08/06/1983,  Brasilia  ,MG,88749936,"600,00",07/02/2024,"600,00",NAO,Platinum
769,Vitoria Goncalves,vitoriagoncalves@yahoo.com.br,92922223998,04/17/1952,Campinas,CE,90783223,"600,00",08/06/2025,"600,00",SIM,Platinum
770,Yasmin Goncalves,yasmingoncalves@hotmail.com,91978907550,05/03/2005,Belem,PA,88597663,"600,00",22/05/2024,"600,00",NAO,Bronze
771,Vitoria Xavier,vitoriaxavier@yahoo.com.br,31965893668,11/28/1960,Curitiba,DF,96073122,"600,00",23/03/2024,"600,00",SIM,Silver
772,Zuleica Hernandez,zuleicahernandez@yahoo.com.br,nan,19/08/2006,  Florianopolis  ,GO,89911703,"600,00",30/03/2024,"600,00",NAO,Gold
773,Tiago Nogueira,tiagonogueira@yahoo.com.br,92971954110,28/12/1990,Joinville,RS,95266742,"600,00",08/09/2024,"600,00",SIM,Bronze
774,Mariana Uchoa,marianauchoa@hotmail.com,21916867219,24/06/1974,Porto Alegre,PA,81782959,"600,00",04/04/2025,"600,00",NAO,Platinum
775,Gabriela Almeida,"gabrielaalmeida@empresa,com,br",31974423610,07/06/2003,Florianopolis,PE,94996150,"600,00",23/06/2025,"600,00",SIM,Bronze
776,Ulisses Oliveira,ulissesoliveira@gmail.com,41998277305,12/21/1947,Londrina,RJ,81861650,"600,00",18/01/2024,"600,00",NAO,Platinum
777,Iara Ibrahim,iaraibrahim@outlook.com,67954729551,28/06/1971,Londrina,SP,99187092,"600,00",17/01/2025,nan,SIM,Bronze
778,Rafael Ibrahim,rafaelibrahim@yahoo.com.br,83973541012,09/10/1948,Manaus,SC,97458834,"600,00",11/03/2025,"600,00",SIM,Bronze
779,Mariana Watanabe,marianawatanabe@empresa.com.br,85981655075,23/05/1983,Brasilia,MG,89296599,"600,00",19/04/2025,"600,00",SIM,Platinum
780,Vitoria Ferreira,vitoriaferreira@gmail.com,51927167729,01/25/1996,Curitiba,PE,99267936,"600,00",12/07/2024,"600,00",SIM,Silver
781,Rafael Xavier,rafaelxavier@yahoo.com.br,nan,07/25/1967,Fortaleza,RJ,99644086,nan,07/04/2024,"600,00",NAO,Silver
782,Joao Barbosa,joaobarbosa@yahoo.com.br,31949964716,05/07/1991,Rio de Janeiro,SP,84338033,"600,00",04/06/2024,"600,00",SIM,Platinum
783,Felipe Xavier,felipexavier636@hotmail.com,47909119496,09/08/1999,  Fortaleza  ,CE,98624962,"600,00",24/09/2024,"600,00",SIM,Silver
784,Lucas Mendes,lucasmendes@gmail.com,11973497692,18/06/2003,Joinville,SC,96080263,"600,00",07/01/2024,"600,00",NAO,Gold
785,Vitoria Teixeira,vitoriateixeira@yahoo.com.br,61927782200,03/07/2004,  Goiania  ,PE,99358203,"600,00",30/05/2024,"600,00",NAO,Bronze
786,Zuleica Jardim,zuleicajardim@outlook.com,11944389083,23/11/1950,Campinas,DF,99932073,"600,00",26/04/2025,"600,00",NAO,Bronze
787,Lucas Cardoso,lucascardoso@hotmail.com,81912855390,28/08/1990,  Salvador  ,SP,90517916,"600,00",11/07/2025,"600,00",NAO,Bronze
788,Henrique Teixeira,,21946701185,29/05/1993,Curitiba,SC,85839083,"600,00",11/09/2024,"600,00",SIM,Silver
789,Yasmin Xavier,yasminxavier@hotmail.com,83945661344,09/08/2007,Curitiba,SC,86675739,"600,00",26/01/2025,"600,00",SIM,Silver
790,Otavio Jardim,otaviojardim@gmail.com,84979851697,06/09/1948,Londrina,PR,82584094,"600,00",04/04/2024,"600,00",SIM,Silver
791,Karen Ribeiro,karenribeiro@outlook.com,62930552954,16/08/1946,  Brasilia  ,CE,95643974,"600,00",26/04/2025,"600,00",SIM,Platinum
792,Bruno Ribeiro,brunoribeiro@hotmail.com,nan,05/08/1988,Belem,AM,90705719,"600,00",15/05/2024,nan,SIM,Silver
793,Xavier Mendes,xaviermendes@empresa.com.br,92973461097,21/03/1966,Joinville,SC,81442132,"600,00",01/09/2024,"600,00",SIM,Gold
794,Ana Teixeira,"anateixeira@gmail,com",41927011961,13/07/1968,  Curitiba  ,RJ,99577375,"600,00",23/07/2024,"600,00",NAO,Platinum
795,Bruno Teixeira,"brunoteixeira@yahoo,com,br",86948376270,04/04/1970,  Porto Alegre  ,RS,98266016,"600,00",18/08/2024,"600,00",NAO,Bronze
796,Quesia Goncalves,quesiagoncalves@outlook.com,51997837078,31/01/1946,  Londrina  ,GO,90144554,"600,00",22/02/2025,"600,00",SIM,Silver
797,Nataly Mendes,natalymendes@hotmail.com,81904452163,05/08/1989,  Curitiba  ,MG,98745063,"600,00",25/02/2024,"600,00",SIM,Platinum
798,Joao Oliveira,joaooliveira@gmail.com,81935022590,18/05/1996,Maringa,SC,94245987,"600,00",21/06/2025,"600,00",SIM,Platinum
799,Mariana Duarte,marianaduarte@hotmail.com,92975367487,09/04/2007,Goiania,PR,80195825,"600,00",31/03/2024,"600,00",SIM,Silver
800,Henrique Goncalves,henriquegoncalves@hotmail.com,47934467633,14/09/1959,Florianopolis,RJ,85417449,"600,00",16/04/2025,"600,00",SIM,Gold
801,Karen Uchoa,karenuchoa@hotmail.com,67900022069,27/04/1971,Fortaleza,RJ,99926009,"600,00",31/10/2024,"600,00",NAO,Silver
802,Iara Watanabe,iarawatanabe@yahoo.com.br,31933054623,15/07/1961,Brasilia,MG,95317478,"600,00",03/06/2024,"600,00",NAO,Platinum
803,Bruno Mendes,brunomendes822@outlook.com,61991506922,02/03/1990,Sao Paulo,SC,89748745,"600,00",21/10/2024,"600,00",SIM,Platinum
804,Paula Zanetti,paulazanetti@empresa.com.br,11970403619,27/11/2001,Fortaleza,MG,98798458,"600,00",25/09/2024,"600,00",NAO,Gold
805,Gabriela Silva,gabrielasilva@empresa.com.br,67998002267,18/02/1973,Joinville,AM,89718221,"600,00",31/07/2024,"600,00",SIM,Platinum
806,Eduarda Duarte,eduardaduarte@empresa.com.br,31917096399,15May1961,Belem,PR,96308307,"600,00",16/06/2024,"600,00",NAO,Gold
807,Xavier Queiroz,xavierqueiroz@gmail.com,47933598376,18/01/1951,  Londrina  ,PA,88369589,"600,00",28/01/2025,"600,00",NAO,Silver
808,Iara Mendes,iaramendes@outlook.com,83931589873,19/09/1993,Maringa,PE,93132135,"600,00",24/05/2024,"600,00",NAO,Platinum
809,Quesia Nogueira,quesianogueira@outlook.com,79953706873,13/08/1945,Florianopolis,PE,97398876,"600,00",02/04/2025,"600,00",SIM,Platinum
810,Karen Duarte,karenduarte@outlook.com,86948511080,07/11/1946,Recife,PE,94831020,"600,00",21/11/2024,"600,00",SIM,Bronze
811,Iara Esteves,iaraesteves@empresa.com.br,79907949856,28/01/1964,  Fortaleza  ,AM,99903487,"600,00",13/01/2024,"600,00",SIM,Bronze
812,Eduarda Ibrahim,,67986281215,11/03/1971,Sao Paulo,SC,87299586,"600,00",15/01/2024,"600,00",NAO,Platinum
813,Bruno Esteves,"brunoesteves@yahoo,com,br",47907254821,15/09/1991,Joinville,DF,85032041,"600,00",18/01/2024,"600,00",NAO,Gold
814,Nataly Oliveira,natalyoliveira@outlook.com,91969695379,27/05/1999,Florianopolis,BA,83474584,"600,00",16/06/2025,"600,00",SIM,Gold
815,Ana Xavier,anaxavier@empresa.com.br,85968818873,13/06/1979,  Recife  ,CE,83023831,"600,00",27/08/2025,"600,00",NAO,Gold
816,Joao Yamamoto,joaoyamamoto@yahoo.com.br,84989901383,27/08/2003,  Fortaleza  ,GO,85611233,"600,00",29/05/2025,"600,00",SIM,Silver
817,Nataly Klein,natalyklein@empresa.com.br,92945968635,15/07/1989,  Salvador  ,DF,94825766,"600,00",30/08/2025,"600,00",NAO,Bronze
818,Bruno Ribeiro,brunoribeiro@outlook.com,83927467635,11/02/1992,Salvador,CE,82597154,"600,00",18/01/2024,"600,00",NAO,Platinum
819,Vitoria Teixeira,vitoriateixeira@outlook.com,41925349847,19/08/1945,Belo Horizonte,RJ,99206135,"600,00",07/02/2024,"600,00",SIM,Platinum
820,Henrique Hernandez,henriquehernandez@empresa.com.br,85907574974,02/14/1982,Campinas,CE,94617013,"600,00",18/08/2024,"600,00",NAO,Gold
821,Vitoria Goncalves,vitoriagoncalves865@outlook.com,85905366856,27/07/1969,Joinville,AM,83429995,"600,00",14/11/2024,"600,00",SIM,Silver
822,Wagner Duarte,wagnerduarte@hotmail.com,61965639777,13/09/1951,Brasilia,DF,84657237,"600,00",24/03/2025,"600,00",NAO,Bronze
823,Joao Ibrahim,joaoibrahim@yahoo.com.br,62969348000,16/01/1988,Rio de Janeiro,RJ,91634596,"600,00",02/06/2025,"600,00",NAO,Bronze
824,Vitoria Esteves,vitoriaesteves@hotmail.com,61906183239,06/05/1965,Belem,GO,98022355,"600,00",02/04/2024,"600,00",NAO,Bronze
825,Otavio Goncalves,otaviogoncalves@yahoo.com.br,41956586844,24/04/1955,Rio de Janeiro,CE,85425078,"600,00",04/01/2024,"600,00",SIM,Silver
826,Joao Duarte,joaoduarte@outlook.com,21996795180,24/01/1998,Londrina,RS,80939831,"600,00",22/10/2024,"600,00",NAO,Silver
827,Sonia Xavier,soniaxavier@yahoo.com.br,61968097178,19/02/1945,Brasilia,PE,81050137,"600,00",07/02/2025,"600,00",SIM,Silver
828,Tiago Silva,tiagosilva@gmail.com,84990724616,17/05/1974,  Curitiba  ,CE,89626027,"600,00",09/10/2024,"600,00",NAO,Gold
829,Mariana Lima,marianalima@outlook.com,41990047287,01/01/1977,Porto Alegre,SP,95924701,"600,00",08/12/2024,"600,00",SIM,Silver
830,Ana Goncalves,anagoncalves@empresa.com.br,79956242041,22/04/2006,Recife,DF,97479932,"600,00",12/02/2025,"600,00",SIM,Silver
831,Carla Ibrahim,carlaibrahim@outlook.com,86947904243,03/10/1992,Belo Horizonte,DF,80264296,"600,00",20/11/2024,"600,00",NAO,Silver
832,Diego Queiroz,diegoqueiroz@empresa.com.br,92978714984,10/11/1983,Rio de Janeiro,SP,95921817,"600,00",23/06/2024,"600,00",NAO,Bronze
833,Quesia Klein,quesiaklein@hotmail.com,92900373339,15/08/1968,Recife,DF,81729189,"600,00",19/07/2024,"600,00",SIM,Bronze
834,Wagner Klein,wagnerklein@gmail.com,71915652570,07/04/1973,Curitiba,CE,83127880,"600,00",25/08/2025,"600,00",SIM,Bronze
835,Eduarda Esteves,eduardaesteves@gmail.com,47930173885,11/10/1951,Porto Alegre,SP,87327589,"600,00",19/09/2024,"600,00",SIM,Silver
836,Diego Zanetti,diegozanetti@hotmail.com,84946416460,19/09/1984,Florianopolis,RS,94070197,"600,00",26/06/2024,"600,00",SIM,Platinum
837,Nataly Yamamoto,natalyyamamoto@yahoo.com.br,92959063905,04/10/2006,Fortaleza,DF,88765499,"600,00",17/02/2025,"600,00",NAO,Bronze
838,Quesia Barbosa,quesiabarbosa@yahoo.com.br,81935905083,19/12/1983,Goiania,CE,84170780,"600,00",12/12/2024,"600,00",SIM,Platinum
839,Joao Goncalves,joaogoncalves@yahoo.com.br,nan,25/01/1974,Campinas,GO,96390767,"600,00",20/10/2024,"600,00",SIM,Gold
840,Rafael Esteves,rafaelesteves@yahoo.com.br,92912647803,04/26/1980,Fortaleza,BA,80757509,"600,00",17/04/2025,"600,00",SIM,Silver
841,Yasmin Almeida,yasminalmeida@outlook.com,92903123292,08/17/1962,  Recife  ,SP,89108858,"600,00",28/03/2025,"600,00",SIM,Gold
842,Joao Lima,joaolima@hotmail.com,nan,15/04/1961,Salvador,PA,82897635,"600,00",27/01/2025,"600,00",SIM,Platinum
843,Gabriela Klein,"gabrielaklein@gmail,com",81993581451,18/04/1952,Fortaleza,RS,93738853,"600,00",05/10/2024,"600,00",NAO,Platinum
844,Joao Barbosa,joaobarbosa@empresa.com.br,31971139087,05/12/1980,Rio de Janeiro,BA,81558868,"600,00",15/08/2025,"600,00",NAO,Bronze
845,Rafael Nogueira,rafaelnogueira@gmail.com,31998661648,12/01/1990,Belo Horizonte,DF,90461202,"600,00",24/09/2024,"600,00",SIM,Silver
846,Sonia Duarte,soniaduarte@empresa.com.br,41914159118,16/06/1946,Porto Alegre,SP,97064568,"600,00",20/04/2025,"600,00",SIM,Silver
847,Ulisses Jardim,ulissesjardim@yahoo.com.br,61971458805,10/06/1951,Brasilia,PE,83643673,"600,00",22/03/2024,"600,00",NAO,Gold
848,Eduarda Duarte,eduardaduarte@gmail.com,61954311842,06/21/1981,Campinas,RJ,85750775,nan,18/12/2024,"600,00",SIM,Gold
849,Joao Pereira,joaopereira@gmail.com,67985299613,01/10/1947,Manaus,AM,93169213,"600,00",14/12/2024,"600,00",NAO,Gold
850,Otavio Uchoa,otaviouchoa@yahoo.com.br,81966377012,20/05/1971,Curitiba,PA,85899266,"600,00",15/08/2024,"600,00",SIM,Platinum
851,Ana Uchoa,anauchoa@yahoo.com.br,41979603221,03/12/1955,Londrina,MG,98094151,"600,00",14/06/2024,"600,00",NAO,Silver
852,Eduarda Queiroz,eduardaqueiroz@empresa.com.br,31906395390,04/02/1967,Belo Horizonte,DF,84771168,"600,00",17/11/2024,"600,00",NAO,Platinum
853,Nataly Jardim,natalyjardim@outlook.com,85985884936,22/10/2000,Curitiba,PR,90909892,"600,00",03/12/2024,"600,00",SIM,Bronze
854,Iara Jardim,iarajardim@yahoo.com.br,47990211596,03/08/1979,Joinville,AM,95225571,"600,00",24/05/2025,"600,00",SIM,Silver
855,Xavier Watanabe,xavierwatanabe@hotmail.com,79954386294,18/12/1969,Goiania,RS,89766367,"600,00",01/01/2024,"600,00",SIM,Bronze
856,Xavier Barbosa,xavierbarbosa@yahoo.com.br,81972751708,07/24/2004,Porto Alegre,SP,91721225,"600,00",24/08/2025,"600,00",SIM,Silver
857,Felipe Uchoa,felipeuchoa@yahoo.com.br,86929546293,28/01/1964,Florianopolis,RJ,84129315,"600,00",02/02/2024,"600,00",NAO,Platinum
858,Karen Ribeiro,karenribeiro@yahoo.com.br,83928529175,07/07/1950,Curitiba,RJ,99653298,"600,00",06/08/2024,"600,00",SIM,Gold
859,Zuleica Esteves,"zuleicaesteves849@hotmail,com",84964274011,01/31/1959,Rio de Janeiro,SP,93345475,"600,00",14/05/2024,"600,00",SIM,Bronze
860,Felipe Mendes,felipemendes@hotmail.com,62920676815,19/01/1949,Belo Horizonte,AM,81477428,"600,00",01/01/2025,"600,00",SIM,Silver
861,Lucas Teixeira,lucasteixeira@empresa.com.br,11930116596,21/10/2007,Porto Alegre,SC,94729593,nan,12/01/2025,"600,00",SIM,Bronze
862,Lucas Xavier,lucasxavier@hotmail.com,85976269756,29/10/1984,Brasilia,GO,86416693,"600,00",01/05/2024,"600,00",SIM,Gold
863,Nataly Nogueira,natalynogueira@outlook.com,84910963048,11/02/1994,Florianopolis,GO,84326251,"600,00",16/03/2024,"600,00",SIM,Silver
864,Ana Mendes,anamendes@yahoo.com.br,nan,07/10/1970,  Porto Alegre  ,RJ,89373866,"600,00",13/08/2024,"600,00",NAO,Bronze
865,Otavio Klein,otavioklein@hotmail.com,47939862198,02/03/1979,Campinas,PA,96085674,"600,00",05/05/2025,"600,00",SIM,Bronze
866,Karen Goncalves,"karengoncalves@hotmail,com",11963546785,01/02/1978,Brasilia,PE,91318225,"600,00",14/05/2025,"600,00",SIM,Gold
867,Karen Yamamoto,karenyamamoto@yahoo.com.br,71996447977,30/06/1981,Manaus,SP,90714392,"600,00",27/02/2025,"600,00",SIM,Platinum
868,Nataly Yamamoto,natalyyamamoto@yahoo.com.br,62952351356,10/02/1956,Recife,RS,86096150,"600,00",23/03/2025,"600,00",NAO,Bronze
869,Wagner Vieira,wagnervieira@gmail.com,85922437120,08/04/1963,Manaus,PR,94836568,"600,00",26/06/2025,"600,00",NAO,Gold
870,Otavio Uchoa,otaviouchoa@hotmail.com,67951882049,23/06/1980,Londrina,GO,86568004,"600,00",12/08/2024,"600,00",SIM,Platinum
871,Bruno Xavier,,67988984334,01/22/1947,Recife,CE,82811714,"600,00",07/07/2025,"600,00",SIM,Platinum
872,Joao Nogueira,joaonogueira@empresa.com.br,84945861851,21/04/1964,Porto Alegre,SC,89560400,"600,00",01/01/2024,"600,00",NAO,Gold
873,Ulisses Barbosa,ulissesbarbosa@gmail.com,21946835182,24May1981,  Manaus  ,MG,86256534,"600,00",14/12/2024,"600,00",NAO,Gold
874,Karen Lima,"karenlima@hotmail,com",83984596206,28/03/1948,Belo Horizonte,CE,93264918,"600,00",08/02/2024,"600,00",NAO,Bronze
875,Nataly Cardoso,natalycardoso@empresa.com.br,84918482395,27/07/2004,Brasilia,AM,80920340,"600,00",08/03/2024,"600,00",SIM,Gold
876,Carla Silva,carlasilva@outlook.com,81939225054,01/03/2004,Joinville,RJ,82180697,"600,00",08/05/2025,"600,00",SIM,Bronze
877,Gabriela Almeida,"gabrielaalmeida@hotmail,com",51975693928,30/05/1973,Campinas,DF,96969379,nan,03/03/2024,"600,00",NAO,Silver
878,Gabriela Almeida,gabrielaalmeida@empresa.com.br,11974824666,25/11/1985,Florianopolis,DF,84203709,"600,00",28/05/2025,"600,00",SIM,Gold
879,Bruno Almeida,brunoalmeida145@gmail.com,67923074169,03Feb2004,Londrina,PA,83942694,"600,00",02/04/2025,"600,00",NAO,Platinum
880,Lucas Yamamoto,lucasyamamoto625@yahoo.com.br,83985854842,28/06/1959,  Salvador  ,AM,95037639,"600,00",23/01/2025,"600,00",NAO,Silver
881,Iara Hernandez,iarahernandez@gmail.com,62969031820,08/12/1948,  Belo Horizonte  ,SC,96512033,"600,00",04/06/2024,"600,00",SIM,Bronze
882,Otavio Klein,otavioklein@empresa.com.br,91981984391,23Feb1981,Rio de Janeiro,SP,92692873,"600,00",15/09/2024,"600,00",NAO,Platinum
883,Paula Watanabe,paulawatanabe@yahoo.com.br,71964369826,27/03/1945,Florianopolis,CE,81626088,"600,00",24/05/2024,"600,00",SIM,Platinum
884,Rafael Yamamoto,rafaelyamamoto@hotmail.com,61909344246,05/01/1963,Campinas,MG,97246840,"600,00",29/02/2024,"600,00",SIM,Bronze
885,Zuleica Jardim,zuleicajardim@empresa.com.br,62955035565,06/06/1949,Florianopolis,PR,87944788,"600,00",30/03/2025,"600,00",SIM,Bronze
886,Carla Esteves,carlaesteves@yahoo.com.br,71975185201,05/04/1948,Goiania,MG,94177509,"600,00",05/08/2024,"600,00",NAO,Bronze
887,Rafael Silva,rafaelsilva@outlook.com,84958321471,07/06/1989,Londrina,GO,93407949,"600,00",08/05/2024,"600,00",SIM,Silver
888,Xavier Uchoa,xavieruchoa@hotmail.com,51969658082,27/09/2002,  Joinville  ,GO,98032938,"600,00",08/02/2025,nan,SIM,Silver
889,Joao Silva,joaosilva@outlook.com,86978688616,23/12/1994,Londrina,PR,82373940,"600,00",28/06/2025,"600,00",NAO,Bronze
890,Yasmin Mendes,yasminmendes@empresa.com.br,47996706775,08/31/1972,Rio de Janeiro,CE,80142735,"600,00",27/02/2024,"600,00",NAO,Bronze
891,Otavio Ribeiro,otavioribeiro@yahoo.com.br,62902723314,09/22/1950,  Belo Horizonte  ,RJ,98730772,"600,00",06/02/2024,"600,00",SIM,Silver
892,Felipe Hernandez,felipehernandez@yahoo.com.br,11962983754,02/07/1960,Londrina,PR,91910244,"600,00",09/03/2025,"600,00",SIM,Platinum
893,Karen Pereira,karenpereira@gmail.com,81966849127,14/12/2002,Brasilia,CE,82149287,"600,00",16/01/2025,"600,00",SIM,Gold
894,Lucas Queiroz,lucasqueiroz@outlook.com,62957869962,11/22/1971,Campinas,MG,91957537,"600,00",06/06/2024,"600,00",NAO,Platinum
895,Ulisses Nogueira,ulissesnogueira@empresa.com.br,71939958055,07/05/1950,Sao Paulo,DF,93136474,"600,00",02/02/2024,"600,00",SIM,Gold
896,Yasmin Teixeira,"yasminteixeira@empresa,com,br",86923246156,11/06/1995,Goiania,PA,83602362,nan,21/05/2024,"600,00",SIM,Gold
897,Ana Vieira,anavieira@empresa.com.br,31922818602,30/08/1974,Fortaleza,DF,91553589,"600,00",12/04/2024,"600,00",SIM,Silver
898,Iara Esteves,iaraesteves@yahoo.com.br,21985786955,01/04/1971,Recife,PA,99779843,"600,00",22/09/2024,"600,00",SIM,Bronze
